rainfall_intensity,cumulative_rainfall,occurrences,pixel
12.35580444,24.71160889,0,10_4
10.73455811,10.73455811,0,10_4
42.63305664,42.63305664,0,10_4
16.8762207,16.8762207,0,10_4
15.11383057,30.22766113,0,10_4
11.88659668,11.88659668,0,10_4
51.30004883,51.30004883,0,10_4
12.34054565,24.68109131,0,10_4
11.5737915,11.5737915,0,10_4
14.65988159,29.31976318,0,10_4
30.2696228,60.53924561,0,10_4
19.74487305,19.74487305,0,10_4
30.89904785,30.89904785,0,10_4
20.65531413,61.96594238,0,10_4
10.02502441,10.02502441,0,10_4
11.29150391,11.29150391,0,10_4
10.87188721,10.87188721,0,10_4
10.48278809,10.48278809,0,10_4
31.73828125,63.4765625,0,10_4
11.20758057,11.20758057,0,10_4
14.85061646,29.70123291,0,10_4
10.97106934,10.97106934,0,10_4
17.68493652,17.68493652,0,10_4
18.63098145,18.63098145,0,10_4
13.69476318,13.69476318,0,10_4
31.40258789,31.40258789,0,10_4
28.78570557,57.57141113,0,10_4
12.31384277,12.31384277,0,10_4
26.26419067,157.585144,0,10_4
22.33886719,22.33886719,0,10_4
13.60321045,13.60321045,0,10_4
27.49633789,27.49633789,0,10_4
13.13018799,26.26037598,0,10_4
26.44348145,26.44348145,0,10_4
30.65681458,122.6272583,0,10_4
10.597229,10.597229,0,10_4
25.49743652,25.49743652,0,10_4
15.59448242,15.59448242,0,10_4
16.23535156,16.23535156,0,10_4
20.0958252,40.19165039,0,10_4
34.63287354,173.1643677,0,10_4
13.01193237,26.02386475,0,10_4
80.26123047,80.26123047,0,10_4
21.88491821,87.53967285,0,10_4
75.62255859,75.62255859,0,10_4
13.79394531,13.79394531,0,10_4
22.52960205,45.0592041,0,10_4
23.4375,23.4375,0,10_4
12.77923584,12.77923584,0,10_4
10.63537598,10.63537598,0,10_4
11.62719727,11.62719727,0,10_4
23.93341064,47.86682129,0,10_4
29.34265137,29.34265137,0,10_4
24.65820313,24.65820313,0,10_4
17.4369812,34.8739624,0,10_4
10.58959961,21.17919922,0,10_4
11.4440918,11.4440918,0,10_4
11.8637085,11.8637085,0,10_4
10.45227051,10.45227051,0,10_4
33.29467773,33.29467773,0,10_4
10.16235352,10.16235352,0,10_4
16.09802246,16.09802246,0,10_4
27.03857422,27.03857422,0,10_4
23.0255127,23.0255127,0,10_4
42.32788086,42.32788086,0,10_4
24.16229248,48.32458496,0,10_4
16.94488525,33.88977051,0,10_4
21.22497559,42.44995117,0,10_4
23.12469482,46.24938965,0,10_4
12.840271,25.68054199,0,10_4
18.12744141,36.25488281,0,10_4
10.71166992,10.71166992,0,10_4
10.00213623,10.00213623,0,10_4
36.75842285,73.5168457,0,10_4
10.41412354,10.41412354,0,10_4
11.53564453,11.53564453,0,10_4
10.39123535,10.39123535,0,10_4
10.02502441,10.02502441,0,10_4
25.10070801,50.20141602,0,10_4
25.26855469,25.26855469,0,10_4
43.85375977,131.5612793,0,10_4
17.61169434,88.05847168,0,10_4
12.68005371,12.68005371,0,10_4
20.62988281,20.62988281,0,10_4
10.78033447,10.78033447,0,10_4
21.53015137,21.53015137,0,10_4
10.66589355,10.66589355,0,10_4
15.41900635,30.8380127,0,10_4
23.49853516,23.49853516,0,10_4
10.8795166,10.8795166,0,10_4
11.00158691,11.00158691,0,10_4
11.06262207,11.06262207,0,10_4
15.93017578,15.93017578,0,10_4
13.13018799,13.13018799,0,10_4
14.03427124,28.06854248,0,10_4
13.17596436,13.17596436,0,10_4
79.16259766,79.16259766,0,10_4
15.97213745,31.9442749,0,10_4
28.67126465,28.67126465,0,10_4
19.81099447,59.4329834,0,10_4
38.23852539,38.23852539,0,10_4
41.81289673,83.62579346,0,10_4
10.98632813,10.98632813,0,10_4
12.66479492,12.66479492,0,10_4
18.65005493,37.30010986,0,10_4
18.02062988,36.04125977,0,10_4
10.84899902,21.69799805,0,10_4
14.05334473,14.05334473,0,10_4
13.82446289,13.82446289,0,10_4
11.16943359,11.16943359,0,10_4
21.79870605,108.9935303,0,10_4
14.25170898,14.25170898,0,10_4
29.54101563,29.54101563,0,10_4
24.44458008,48.88916016,0,10_4
14.30511475,14.30511475,0,10_4
12.58850098,25.17700195,0,10_4
27.66418457,27.66418457,0,10_4
13.29803467,13.29803467,0,10_4
30.42602539,30.42602539,0,10_4
17.05932617,17.05932617,0,10_4
11.9934082,11.9934082,0,10_4
10.81085205,10.81085205,0,10_4
10.30731201,10.30731201,0,10_4
15.66696167,62.66784668,0,10_4
35.55297852,35.55297852,0,10_4
10.93292236,10.93292236,0,10_4
58.41064453,58.41064453,0,10_4
24.84130859,49.68261719,0,10_4
24.81079102,24.81079102,0,10_4
13.60321045,27.2064209,0,10_4
11.80267334,11.80267334,0,10_4
19.95849609,19.95849609,0,10_4
11.10839844,11.10839844,0,10_4
13.62991333,27.25982666,0,10_4
22.61352539,22.61352539,0,10_4
39.11590576,78.23181152,0,10_4
27.22167969,27.22167969,0,10_4
11.96670532,23.93341064,0,10_4
30.79223633,61.58447266,0,10_4
12.95471191,12.95471191,0,10_4
10.63537598,10.63537598,0,10_4
10.96343994,10.96343994,0,10_4
15.28930664,15.28930664,0,10_4
25.74920654,51.49841309,0,10_4
20.38574219,20.38574219,0,10_4
16.62699382,49.88098145,0,10_4
17.9977417,35.9954834,0,10_4
16.4642334,32.9284668,0,10_4
29.75463867,59.50927734,0,10_4
10.26153564,10.26153564,0,10_4
11.45172119,11.45172119,0,10_4
20.76339722,41.52679443,0,10_4
21.23451233,84.93804932,0,10_4
19.31762695,19.31762695,0,10_4
11.96289063,11.96289063,0,10_4
22.29309082,22.29309082,0,10_4
17.91381836,17.91381836,0,10_4
14.83662923,44.5098877,0,10_4
26.85546875,26.85546875,0,10_4
10.3225708,10.3225708,0,10_4
14.38903809,28.77807617,0,10_4
12.2756958,73.6541748,0,10_4
13.74053955,13.74053955,0,10_4
11.03973389,11.03973389,0,10_4
16.37903849,98.27423096,0,10_4
12.10021973,12.10021973,0,10_4
19.93560791,79.74243164,0,10_4
39.79492188,39.79492188,0,10_4
44.02669271,132.0800781,0,10_4
27.58789063,27.58789063,0,10_4
12.51220703,25.02441406,0,10_4
15.64025879,15.64025879,0,10_4
28.48815918,28.48815918,0,10_4
15.30075073,30.60150146,0,10_4
14.98031616,29.96063232,0,10_4
23.93341064,95.73364258,0,10_4
26.68762207,26.68762207,0,10_4
10.65826416,10.65826416,0,10_4
49.02648926,98.05297852,0,10_4
12.19177246,12.19177246,0,10_4
10.4675293,10.4675293,0,10_4
21.11816406,21.11816406,0,10_4
20.39082845,61.17248535,0,10_4
37.07885742,37.07885742,0,10_4
13.74053955,13.74053955,0,10_4
15.86914063,15.86914063,0,10_4
27.96936035,55.9387207,0,10_4
10.97869873,10.97869873,0,10_4
33.31184387,133.2473755,1,10_4
22.40753174,44.81506348,0,10_4
22.7355957,22.7355957,0,10_4
21.77429199,21.77429199,0,10_4
24.23095703,48.46191406,0,10_4
10.73455811,10.73455811,1,10_4
17.59338379,17.59338379,0,10_4
12.56561279,12.56561279,0,10_4
27.4810791,27.4810791,0,10_4
24.23858643,48.47717285,0,10_4
13.99230957,27.98461914,0,10_4
10.26153564,10.26153564,0,10_4
12.11166382,24.22332764,0,10_4
27.23693848,27.23693848,0,10_4
36.19384766,144.7753906,0,10_4
20.0958252,40.19165039,0,10_4
15.82336426,31.64672852,0,10_4
14.49584961,14.49584961,0,10_4
15.66696167,31.33392334,0,10_4
23.4375,70.3125,0,10_4
17.08984375,17.08984375,0,10_4
24.39117432,48.78234863,0,10_4
29.88815308,119.5526123,0,10_4
10.35308838,10.35308838,0,10_4
11.88659668,11.88659668,0,10_4
11.78741455,11.78741455,0,10_4
28.19824219,28.19824219,0,10_4
20.95031738,20.95031738,0,10_4
18.40209961,18.40209961,0,10_4
11.46697998,11.46697998,0,10_4
12.35198975,12.35198975,0,10_4
10.10131836,10.10131836,0,10_4
17.4407959,17.4407959,0,10_4
59.35668945,59.35668945,0,10_4
47.95837402,191.8334961,0,10_4
19.78302002,59.34906006,0,10_4
16.70837402,16.70837402,0,10_4
17.59338379,35.18676758,0,10_4
10.3302002,10.3302002,0,10_4
21.28601074,42.57202148,0,10_4
14.21356201,14.21356201,0,10_4
20.54595947,41.09191895,0,10_4
15.96069336,63.84277344,0,10_4
17.68493652,17.68493652,0,10_4
21.45385742,21.45385742,0,10_4
16.99447632,33.98895264,0,10_4
30.30395508,30.30395508,0,10_4
26.00097656,26.00097656,0,10_4
50.89569092,101.7913818,0,10_4
43.47229004,86.94458008,0,10_4
21.02661133,42.05322266,0,10_4
26.19934082,52.39868164,0,10_4
15.27404785,15.27404785,0,10_4
19.72961426,19.72961426,0,10_4
24.83558655,99.34234619,0,10_4
17.92144775,35.84289551,0,10_4
32.2265625,32.2265625,0,10_4
15.12145996,30.24291992,0,10_4
35.21728516,35.21728516,0,10_4
10.07080078,10.07080078,0,10_4
13.66424561,54.65698242,0,10_4
10.55908203,10.55908203,0,10_4
31.45853678,94.37561035,0,10_4
10.66589355,10.66589355,0,10_4
10.96343994,10.96343994,0,10_4
15.27404785,15.27404785,0,10_4
12.10784912,12.10784912,0,10_4
12.48931885,12.48931885,0,10_4
12.8288269,51.31530762,0,10_4
28.71704102,28.71704102,0,10_4
31.3949585,62.78991699,0,10_4
27.67944336,55.35888672,0,10_4
28.82003784,115.2801514,0,10_4
25.41351318,50.82702637,0,10_4
17.51708984,17.51708984,0,10_4
30.78079224,123.1231689,0,10_4
20.30944824,40.61889648,0,10_4
17.08730062,51.26190186,0,10_4
29.66308594,29.66308594,0,10_4
20.2331543,20.2331543,0,10_4
31.79931641,31.79931641,0,10_4
22.15576172,22.15576172,0,10_4
13.61846924,13.61846924,0,10_4
10.24627686,10.24627686,0,10_4
13.62991333,27.25982666,0,10_4
13.45062256,13.45062256,0,10_4
22.4609375,22.4609375,0,10_4
14.48059082,14.48059082,0,10_4
29.87670898,29.87670898,0,10_4
57.45697021,114.9139404,1,10_4
23.01279704,138.0767822,0,10_4
20.09328206,120.5596924,0,10_4
22.3236084,22.3236084,0,10_4
15.33508301,15.33508301,0,10_4
11.08551025,11.08551025,0,10_4
13.47351074,40.42053223,0,10_4
15.74707031,15.74707031,0,10_4
21.89890544,65.69671631,0,10_4
12.06207275,12.06207275,0,10_4
10.41412354,10.41412354,0,10_4
36.4074707,36.4074707,0,10_4
13.48876953,13.48876953,0,10_4
10.13183594,10.13183594,0,10_4
14.88494873,14.88494873,0,10_4
16.33071899,32.66143799,0,10_4
12.35961914,12.35961914,0,10_4
20.90454102,20.90454102,0,10_4
10.82611084,10.82611084,0,10_4
33.56933594,33.56933594,0,10_4
13.63372803,13.63372803,0,10_4
35.88358561,107.6507568,0,10_4
12.24517822,12.24517822,0,10_4
10.00213623,10.00213623,0,10_4
12.1383667,12.1383667,0,10_4
16.64733887,16.64733887,0,10_4
40.49682617,40.49682617,0,10_4
22.88818359,68.66455078,0,10_4
32.5012207,32.5012207,0,10_4
26.00097656,26.00097656,0,10_4
16.11328125,16.11328125,0,10_4
14.88494873,14.88494873,0,10_4
16.51000977,16.51000977,0,10_4
12.52746582,12.52746582,0,10_4
15.68603516,15.68603516,0,10_4
12.85552979,12.85552979,0,10_4
11.36779785,11.36779785,0,10_4
15.58685303,15.58685303,0,10_4
28.53393555,28.53393555,0,10_4
10.86425781,10.86425781,0,10_4
11.46697998,11.46697998,0,10_4
38.61236572,77.22473145,0,10_4
51.26953125,51.26953125,0,10_4
50.10986328,200.4394531,0,10_4
15.39230347,30.78460693,0,10_4
15.64788818,31.29577637,0,10_4
17.62390137,17.62390137,0,10_4
17.25769043,51.77307129,0,10_4
12.4130249,12.4130249,0,10_4
17.21191406,17.21191406,0,10_4
46.78344727,46.78344727,0,10_4
25.48472087,76.4541626,0,10_4
14.12963867,14.12963867,0,10_4
50.60577393,101.2115479,0,10_4
11.83319092,11.83319092,0,10_4
37.05596924,74.11193848,1,10_4
11.97814941,23.95629883,0,10_4
17.13562012,17.13562012,0,10_4
17.63725281,70.54901123,0,10_4
42.23632813,42.23632813,0,10_4
31.31103516,31.31103516,0,10_4
12.65716553,12.65716553,0,10_4
22.87038167,68.61114502,0,10_4
11.11857096,33.35571289,0,10_4
15.21682739,30.43365479,0,10_4
11.31439209,11.31439209,0,10_4
15.44952393,15.44952393,0,10_4
17.62390137,17.62390137,0,10_4
12.31002808,24.62005615,0,10_4
10.10894775,10.10894775,0,10_4
11.84844971,11.84844971,0,10_4
10.68115234,10.68115234,0,10_4
11.37542725,11.37542725,0,10_4
11.81030273,23.62060547,0,10_4
16.31164551,16.31164551,0,10_4
18.00537109,18.00537109,0,10_4
31.79931641,63.59863281,0,10_4
27.94189453,139.7094727,0,10_4
19.83642578,39.67285156,0,10_4
29.64782715,29.64782715,0,10_4
26.82495117,26.82495117,0,10_4
48.98071289,48.98071289,0,10_4
19.57702637,39.15405273,0,10_4
12.74108887,12.74108887,0,10_4
10.35308838,10.35308838,0,10_4
26.68762207,53.37524414,0,10_4
11.70349121,11.70349121,0,10_4
11.23046875,11.23046875,0,10_4
11.60430908,11.60430908,0,10_4
24.71923828,24.71923828,0,10_4
14.14489746,14.14489746,0,10_4
31.1126709,31.1126709,0,10_4
11.0244751,11.0244751,0,10_4
36.43798828,36.43798828,0,10_4
21.18682861,84.74731445,0,10_4
11.77978516,11.77978516,0,10_4
24.61242676,24.61242676,0,10_4
30.28869629,30.28869629,0,10_4
22.33886719,44.67773438,0,10_4
40.30354818,120.9106445,0,10_4
18.02062988,18.02062988,0,10_4
34.30175781,34.30175781,0,10_4
64.94140625,64.94140625,0,10_4
28.42712402,28.42712402,0,10_4
16.72363281,16.72363281,0,10_4
10.7421875,10.7421875,0,10_4
25.57754517,51.15509033,0,10_4
13.04626465,13.04626465,0,10_4
10.597229,10.597229,0,10_4
20.21408081,40.42816162,0,10_4
12.75634766,12.75634766,0,10_4
15.88439941,15.88439941,0,10_4
17.34924316,17.34924316,0,10_4
20.75958252,41.51916504,0,10_4
12.30621338,12.30621338,0,10_4
78.55224609,78.55224609,0,10_4
15.60974121,15.60974121,0,10_4
12.58850098,12.58850098,0,10_4
19.89746094,19.89746094,0,10_4
19.18411255,38.3682251,0,10_4
21.13342285,21.13342285,0,10_4
12.23754883,12.23754883,0,10_4
15.99121094,47.97363281,0,10_4
23.89907837,47.79815674,0,10_4
12.39013672,12.39013672,0,10_4
13.59176636,27.18353271,0,10_4
12.84790039,12.84790039,0,10_4
13.24462891,26.48925781,0,10_4
16.00646973,16.00646973,0,10_4
12.56561279,12.56561279,0,10_4
12.95089722,25.90179443,0,10_4
15.24353027,15.24353027,0,10_4
12.4206543,12.4206543,0,10_4
10.79559326,10.79559326,0,10_4
15.16723633,30.33447266,0,10_4
26.48925781,26.48925781,0,10_4
20.53833008,20.53833008,0,10_4
16.28112793,16.28112793,0,10_4
26.33666992,26.33666992,0,10_4
13.30566406,13.30566406,0,10_4
23.42224121,23.42224121,0,10_4
13.23699951,13.23699951,0,10_4
19.05059814,38.10119629,0,10_4
11.03973389,11.03973389,0,10_4
18.26477051,18.26477051,0,10_4
13.61083984,13.61083984,0,10_4
14.98031616,29.96063232,0,10_4
10.78033447,10.78033447,0,10_4
22.99499512,22.99499512,0,10_4
13.29040527,13.29040527,0,10_4
15.4876709,30.9753418,0,10_4
24.21569824,24.21569824,0,10_4
18.50891113,37.01782227,0,10_4
18.79882813,18.79882813,0,10_4
30.18188477,30.18188477,0,10_4
19.43969727,19.43969727,0,10_4
10.37597656,10.37597656,0,10_4
17.57049561,35.14099121,0,10_4
12.66479492,12.66479492,0,10_4
12.84790039,38.54370117,0,10_4
13.20139567,39.60418701,0,10_4
12.87078857,25.74157715,0,10_4
12.0417277,36.12518311,0,10_4
15.94543457,15.94543457,0,10_4
30.05981445,60.11962891,0,10_4
13.64135742,13.64135742,0,10_4
23.68164063,71.04492188,0,10_4
31.15844727,31.15844727,0,10_4
14.71710205,14.71710205,0,10_4
18.18084717,36.36169434,0,10_4
21.88873291,43.77746582,0,10_4
10.0479126,10.0479126,0,10_4
20.35522461,20.35522461,0,10_4
24.70397949,24.70397949,0,10_4
16.40319824,16.40319824,0,10_4
32.42492676,64.84985352,0,10_4
10.42938232,10.42938232,0,10_4
32.17315674,64.34631348,0,10_4
29.17480469,58.34960938,0,10_4
22.20662435,66.61987305,0,10_4
23.86474609,47.72949219,0,10_4
25.57373047,51.14746094,0,10_4
16.95251465,16.95251465,0,10_4
13.35906982,13.35906982,0,10_4
17.52471924,35.04943848,0,10_4
11.28387451,11.28387451,0,10_4
11.3067627,11.3067627,0,10_4
18.95523071,37.91046143,0,10_4
10.69641113,10.69641113,0,10_4
11.82556152,11.82556152,0,10_4
34.24072266,34.24072266,0,10_4
19.98901367,19.98901367,0,10_4
13.99230957,13.99230957,0,10_4
18.50891113,18.50891113,0,10_4
25.23803711,50.47607422,0,10_4
20.12634277,40.25268555,0,10_4
17.06695557,34.13391113,0,10_4
27.72013346,83.16040039,0,10_5
52.91748047,52.91748047,0,10_5
44.55947876,89.11895752,0,10_5
20.11108398,20.11108398,0,10_5
10.89477539,10.89477539,0,10_5
14.3737793,14.3737793,0,10_5
10.63537598,10.63537598,0,10_5
15.31219482,15.31219482,0,10_5
39.15405273,39.15405273,0,10_5
27.72521973,27.72521973,0,10_5
32.38677979,64.77355957,0,10_5
17.92907715,53.78723145,0,10_5
13.39530945,53.58123779,0,10_5
11.32202148,11.32202148,0,10_5
19.85931396,39.71862793,0,10_5
16.40319824,16.40319824,0,10_5
10.65826416,10.65826416,0,10_5
40.0390625,80.078125,0,10_5
22.23205566,22.23205566,0,10_5
32.15789795,64.3157959,0,10_5
17.47512817,34.95025635,0,10_5
14.01519775,14.01519775,0,10_5
10.77270508,10.77270508,0,10_5
26.87072754,26.87072754,0,10_5
14.99938965,29.9987793,0,10_5
12.04681396,12.04681396,0,10_5
10.29968262,10.29968262,0,10_5
18.75305176,18.75305176,0,10_5
20.28961182,101.4480591,0,10_5
20.39718628,81.58874512,0,10_5
15.04516602,15.04516602,0,10_5
23.22006226,139.3203735,0,10_5
10.80322266,10.80322266,0,10_5
38.97094727,38.97094727,0,10_5
22.01843262,22.01843262,0,10_5
15.39611816,15.39611816,0,10_5
21.37184143,85.48736572,0,10_5
25.54321289,25.54321289,0,10_5
14.74761963,14.74761963,0,10_5
30.45654297,30.45654297,0,10_5
17.19665527,17.19665527,0,10_5
12.48931885,12.48931885,0,10_5
10.65063477,10.65063477,0,10_5
21.94213867,21.94213867,0,10_5
28.85437012,28.85437012,0,10_5
12.25280762,12.25280762,0,10_5
27.29415894,54.58831787,0,10_5
10.23864746,10.23864746,0,10_5
22.39990234,22.39990234,0,10_5
16.56723022,33.13446045,0,10_5
21.98791504,43.97583008,0,10_5
13.03100586,26.06201172,0,10_5
16.89147949,33.78295898,0,10_5
23.36120605,70.08361816,0,10_5
16.92708333,50.78125,0,10_5
21.70562744,43.41125488,0,10_5
15.02227783,15.02227783,0,10_5
18.81408691,18.81408691,0,10_5
15.97976685,31.95953369,0,10_5
12.47406006,12.47406006,0,10_5
11.32965088,11.32965088,0,10_5
18.17321777,18.17321777,0,10_5
10.6048584,10.6048584,0,10_5
12.61901855,25.23803711,0,10_5
19.14978027,19.14978027,0,10_5
19.57702637,39.15405273,0,10_5
20.74432373,82.97729492,0,10_5
20.89182536,62.67547607,0,10_5
13.45316569,40.35949707,0,10_5
22.15576172,44.31152344,0,10_5
34.60693359,34.60693359,0,10_5
25.6652832,25.6652832,0,10_5
18.93615723,18.93615723,0,10_5
20.7862854,83.1451416,0,10_5
16.47949219,16.47949219,0,10_5
18.99719238,18.99719238,0,10_5
34.79003906,34.79003906,0,10_5
13.68713379,13.68713379,0,10_5
13.90457153,27.80914307,0,10_5
11.97052002,23.94104004,0,10_5
56.33544922,112.6708984,0,10_5
13.13018799,13.13018799,0,10_5
27.27508545,109.1003418,0,10_5
13.45062256,13.45062256,0,10_5
12.76397705,12.76397705,0,10_5
21.14868164,21.14868164,0,10_5
31.86798096,63.73596191,0,10_5
14.05334473,14.05334473,0,10_5
42.63305664,42.63305664,0,10_5
17.22717285,17.22717285,0,10_5
14.63699341,29.27398682,0,10_5
12.71057129,12.71057129,0,10_5
51.66625977,51.66625977,0,10_5
14.45007324,28.90014648,0,10_5
14.46914673,28.93829346,0,10_5
29.22439575,58.4487915,0,10_5
18.58520508,18.58520508,0,10_5
27.92358398,27.92358398,0,10_5
20.5968221,61.79046631,0,10_5
10.81848145,10.81848145,0,10_5
12.19177246,12.19177246,0,10_5
11.63482666,11.63482666,0,10_5
31.12030029,62.24060059,0,10_5
10.65063477,10.65063477,0,10_5
16.14379883,16.14379883,0,10_5
15.8996582,15.8996582,0,10_5
22.72033691,22.72033691,0,10_5
11.39068604,11.39068604,0,10_5
38.51318359,38.51318359,0,10_5
28.64074707,57.28149414,0,10_5
11.52038574,11.52038574,0,10_5
25.96410116,155.7846069,0,10_5
23.52905273,23.52905273,0,10_5
14.24407959,14.24407959,0,10_5
29.54101563,29.54101563,0,10_5
13.00811768,26.01623535,0,10_5
24.93286133,24.93286133,0,10_5
30.23529053,120.9411621,0,10_5
22.43041992,22.43041992,0,10_5
14.32037354,14.32037354,0,10_5
18.21899414,18.21899414,0,10_5
24.26147461,48.52294922,0,10_5
32.65533447,163.2766724,0,10_5
12.23754883,24.47509766,0,10_5
78.79638672,78.79638672,0,10_5
20.84159851,83.36639404,0,10_5
77.33154297,77.33154297,0,10_5
13.09967041,13.09967041,0,10_5
22.44567871,44.89135742,0,10_5
24.33776855,24.33776855,0,10_5
12.74108887,12.74108887,0,10_5
10.34545898,10.34545898,0,10_5
13.02337646,13.02337646,0,10_5
24.11651611,48.23303223,0,10_5
30.30395508,30.30395508,0,10_5
25.93994141,25.93994141,0,10_5
22.17102051,22.17102051,0,10_5
11.23046875,11.23046875,0,10_5
11.45935059,11.45935059,0,10_5
10.00976563,10.00976563,0,10_5
13.06915283,13.06915283,0,10_5
33.84399414,33.84399414,0,10_5
10.55908203,10.55908203,0,10_5
15.17486572,15.17486572,0,10_5
26.29089355,26.29089355,0,10_5
23.94104004,23.94104004,0,10_5
46.20361328,46.20361328,0,10_5
23.87237549,47.74475098,0,10_5
16.79992676,33.59985352,0,10_5
21.95739746,43.91479492,0,10_5
22.23205566,44.46411133,0,10_5
12.58087158,25.16174316,0,10_5
17.08602905,34.17205811,0,10_5
13.76342773,13.76342773,0,10_5
33.96606445,67.93212891,0,10_5
12.61138916,12.61138916,0,10_5
13.77868652,13.77868652,0,10_5
10.99395752,10.99395752,0,10_5
10.26916504,10.26916504,0,10_5
26.20697021,52.41394043,0,10_5
23.81896973,23.81896973,0,10_5
42.89754232,128.692627,0,10_5
21.68273926,21.68273926,0,10_5
17.28566488,51.85699463,0,10_5
11.36016846,11.36016846,0,10_5
21.04187012,21.04187012,0,10_5
11.48986816,11.48986816,0,10_5
22.84240723,22.84240723,0,10_5
12.03918457,12.03918457,0,10_5
16.77703857,33.55407715,0,10_5
24.36828613,24.36828613,0,10_5
14.2288208,14.2288208,0,10_5
13.93127441,13.93127441,0,10_5
14.56451416,29.12902832,0,10_5
13.48114014,13.48114014,0,10_5
74.15771484,74.15771484,0,10_5
15.98358154,31.96716309,0,10_5
26.85546875,26.85546875,0,10_5
18.52416992,74.09667969,0,10_5
42.32788086,42.32788086,0,10_5
41.66793823,83.33587646,0,10_5
14.29748535,14.29748535,0,10_5
20.61080933,41.22161865,0,10_5
18.24951172,36.49902344,0,10_5
10.6048584,10.6048584,0,10_5
12.54272461,12.54272461,0,10_5
11.4364624,11.4364624,0,10_5
12.49694824,12.49694824,0,10_5
21.3104248,106.552124,0,10_5
14.58740234,14.58740234,0,10_5
28.3203125,28.3203125,0,10_5
23.0178833,46.0357666,0,10_5
15.38848877,15.38848877,0,10_5
13.61846924,27.23693848,0,10_5
27.13012695,27.13012695,0,10_5
10.13946533,10.13946533,0,10_5
13.67950439,13.67950439,0,10_5
29.95300293,29.95300293,0,10_5
15.83862305,15.83862305,0,10_5
11.22283936,11.22283936,0,10_5
10.85662842,10.85662842,0,10_5
14.88113403,59.52453613,0,10_5
35.4309082,35.4309082,0,10_5
10.72692871,10.72692871,0,10_5
58.74633789,58.74633789,0,10_5
26.15356445,52.30712891,0,10_5
25.14648438,25.14648438,0,10_5
13.27514648,13.27514648,0,10_5
14.75524902,14.75524902,0,10_5
10.62774658,10.62774658,0,10_5
13.1149292,26.2298584,0,10_5
20.53833008,20.53833008,0,10_5
42.72460938,85.44921875,0,10_5
24.16992188,24.16992188,0,10_5
11.79885864,23.59771729,0,10_5
31.57806396,63.15612793,0,10_5
12.89367676,12.89367676,0,10_5
10.54382324,10.54382324,0,10_5
11.81793213,11.81793213,0,10_5
26.56173706,53.12347412,0,10_5
18.95141602,18.95141602,0,10_5
16.87876383,50.6362915,0,10_5
16.33071899,32.66143799,0,10_5
17.54379272,35.08758545,0,10_5
28.15246582,56.30493164,0,10_5
11.81793213,11.81793213,0,10_5
12.51220703,12.51220703,0,10_5
20.16830444,40.33660889,0,10_5
18.86749268,94.33746338,0,10_5
20.12634277,20.12634277,0,10_5
11.81030273,11.81030273,0,10_5
23.19335938,23.19335938,0,10_5
16.55578613,16.55578613,0,10_5
14.64335124,43.93005371,0,10_5
24.15466309,24.15466309,0,10_5
13.05770874,26.11541748,0,10_5
13.20075989,52.80303955,0,10_5
15.12908936,15.12908936,0,10_5
16.88257853,101.2954712,0,10_5
10.62011719,10.62011719,0,10_5
19.92416382,79.69665527,0,10_5
38.66577148,38.66577148,0,10_5
45.59326172,136.7797852,0,10_5
27.46582031,27.46582031,0,10_5
16.26586914,16.26586914,0,10_5
17.25769043,17.25769043,0,10_5
27.72521973,27.72521973,0,10_5
15.89202881,31.78405762,0,10_5
14.16397095,28.32794189,0,10_5
23.97537231,95.90148926,0,10_5
24.21569824,24.21569824,0,10_5
10.81848145,10.81848145,0,10_5
52.01721191,104.0344238,0,10_5
11.42120361,11.42120361,0,10_5
19.57702637,19.57702637,0,10_5
12.0010376,12.0010376,0,10_5
20.66040039,61.98120117,0,10_5
35.88867188,35.88867188,0,10_5
14.16778564,14.16778564,0,10_5
17.76123047,17.76123047,0,10_5
29.25109863,58.50219727,0,10_5
10.78033447,10.78033447,0,10_5
33.58078003,134.3231201,0,10_5
21.98791504,43.97583008,0,10_5
22.99499512,22.99499512,0,10_5
21.36230469,21.36230469,0,10_5
25.76446533,51.52893066,0,10_5
10.58959961,10.58959961,0,10_5
17.31872559,17.31872559,0,10_5
12.68005371,12.68005371,0,10_5
27.35900879,27.35900879,0,10_5
25.82931519,51.65863037,0,10_5
16.92199707,16.92199707,0,10_5
12.30239868,24.60479736,0,10_5
27.72521973,27.72521973,0,10_5
36.35406494,145.4162598,0,10_5
20.41625977,40.83251953,0,10_5
15.40756226,30.81512451,0,10_5
15.49530029,15.49530029,0,10_5
16.25442505,32.5088501,0,10_5
24.18518066,72.55554199,0,10_5
17.0135498,17.0135498,0,10_5
24.96337891,49.92675781,0,10_5
30.94482422,123.7792969,0,10_5
10.45227051,10.45227051,0,10_5
10.10894775,10.10894775,0,10_5
26.71813965,26.71813965,0,10_5
18.12744141,18.12744141,0,10_5
18.40209961,18.40209961,0,10_5
11.61193848,11.61193848,0,10_5
14.77050781,14.77050781,0,10_5
61.76757813,61.76757813,0,10_5
40.98968506,204.9484253,0,10_5
19.56176758,58.68530273,0,10_5
14.2288208,28.4576416,0,10_5
18.54705811,37.09411621,1,10_5
16.44388835,49.33166504,0,10_5
12.39776611,12.39776611,0,10_5
21.82769775,43.65539551,0,10_5
15.76042175,63.04168701,0,10_5
17.36450195,17.36450195,0,10_5
20.06530762,20.06530762,0,10_5
16.79229736,33.58459473,0,10_5
